year,age,life_expectancy
1964,0,42.2414
1964,1,48.4338
1964,2,50.2925
1964,3,51.2188
1964,4,51.5567
1964,5,51.4952
1964,6,51.179
1964,7,50.699
1964,8,50.1073
1964,9,49.4413
1964,10,48.7256
1964,11,47.9773
1964,12,47.2077
1964,13,46.4271
1964,14,45.6421
1964,15,44.8579
1964,16,44.0788
1964,17,43.3102
1964,18,42.5537
1964,19,41.8104
1964,20,41.0819
1964,21,40.3678
1964,22,39.6659
1964,23,38.9719
1964,24,38.2819
1964,25,37.5931
1964,26,36.9036
1964,27,36.212
1964,28,35.5183
1964,29,34.8235
1964,30,34.1271
1964,31,33.4314
1964,32,32.7351
1964,33,32.0401
1964,34,31.3458
1964,35,30.6521
1964,36,29.9592
1964,37,29.2675
1964,38,28.5768
1964,39,27.8882
1964,40,27.2009
1964,41,26.5164
1964,42,25.831
1964,43,25.1475
1964,44,24.4622
1964,45,23.776
1964,46,23.0894
1964,47,22.4019
1964,48,21.7153
1964,49,21.0323
1964,50,20.3531
1964,51,19.6809
1964,52,19.0124
1964,53,18.3511
1964,54,17.6944
1964,55,17.0428
1964,56,16.3962
1964,57,15.7557
1964,58,15.1219
1964,59,14.4985
1964,60,13.8862
1964,61,13.2892
1964,62,12.7032
1964,63,12.133
1964,64,11.5763
1964,65,11.033
1964,66,10.5034
1964,67,9.9867
1964,68,9.4853
1964,69,9.0018
1964,70,8.5365
1964,71,8.0957
1964,72,7.6709
1964,73,7.2681
1964,74,6.8824
1964,75,6.5133
1964,76,6.1602
1964,77,5.8211
1964,78,5.4966
1964,79,5.1903
1964,80,4.8998
1964,81,4.6286
1964,82,4.3696
1964,83,4.1306
1964,84,3.9058
1964,85,3.696
1964,86,3.4969
1964,87,3.3086
1964,88,3.1301
1964,89,2.9631
1964,90,2.8051
1964,91,2.6626
1964,92,2.5247
1964,93,2.4
1964,94,2.2864
1964,95,2.186
1964,96,2.0899
1964,97,2
1964,98,1.9147
1964,99,1.8325
1964,100,1.76
1965,0,42.4484
1965,1,48.5989
1965,2,50.4289
1965,3,51.3354
1965,4,51.6598
1965,5,51.5897
1965,6,51.2681
1965,7,50.7842
1965,8,50.1893
1965,9,49.5206
1965,10,48.8026
1965,11,48.0522
1965,12,47.2807
1965,13,46.4983
1965,14,45.7115
1965,15,44.9264
1965,16,44.146
1965,17,43.3752
1965,18,42.6168
1965,19,41.8723
1965,20,41.1427
1965,21,40.4278
1965,22,39.7251
1965,23,39.0304
1965,24,38.3397
1965,25,37.6502
1965,26,36.9599
1965,27,36.2676
1965,28,35.5734
1965,29,34.878
1965,30,34.181
1965,31,33.4846
1965,32,32.7874
1965,33,32.0916
1965,34,31.3964
1965,35,30.7017
1965,36,30.0079
1965,37,29.3152
1965,38,28.6234
1965,39,27.9338
1965,40,27.2454
1965,41,26.5598
1965,42,25.8734
1965,43,25.1889
1965,44,24.5027
1965,45,23.8156
1965,46,23.1281
1965,47,22.4397
1965,48,21.7523
1965,49,21.0684
1965,50,20.3885
1965,51,19.7155
1965,52,19.0463
1965,53,18.3843
1965,54,17.7269
1965,55,17.0746
1965,56,16.4273
1965,57,15.786
1965,58,15.1515
1965,59,14.5274
1965,60,13.9145
1965,61,13.3168
1965,62,12.7301
1965,63,12.1592
1965,64,11.6017
1965,65,11.0577
1965,66,10.5274
1965,67,10.0098
1965,68,9.5075
1965,69,9.023
1965,70,8.5567
1965,71,8.1147
1965,72,7.6886
1965,73,7.285
1965,74,6.8986
1965,75,6.5289
1965,76,6.1755
1965,77,5.8361
1965,78,5.5112
1965,79,5.2043
1965,80,4.9132
1965,81,4.6414
1965,82,4.3817
1965,83,4.1419
1965,84,3.9163
1965,85,3.7054
1965,86,3.5052
1965,87,3.3158
1965,88,3.1364
1965,89,2.9686
1965,90,2.81
1965,91,2.6669
1965,92,2.5284
1965,93,2.4028
1965,94,2.2876
1965,95,2.1853
1965,96,2.0868
1965,97,1.994
1965,98,1.9063
1965,99,1.8233
1965,100,1.7514
1966,0,42.4417
1966,1,48.5846
1966,2,50.4097
1966,3,51.3055
1966,4,51.624
1966,5,51.5525
1966,6,51.2318
1966,7,50.7504
1966,8,50.1582
1966,9,49.4917
1966,10,48.7757
1966,11,48.027
1966,12,47.2572
1966,13,46.4762
1966,14,45.6905
1966,15,44.906
1966,16,44.1264
1966,17,43.3557
1966,18,42.5962
1966,19,41.8508
1966,20,41.1208
1966,21,40.4054
1966,22,39.7021
1966,23,39.0069
1966,24,38.3157
1966,25,37.6256
1966,26,36.9348
1966,27,36.2422
1966,28,35.5476
1966,29,34.8521
1966,30,34.155
1966,31,33.4585
1966,32,32.7611
1966,33,32.0652
1966,34,31.3699
1966,35,30.6752
1966,36,29.9814
1966,37,29.2887
1966,38,28.597
1966,39,27.9074
1966,40,27.2191
1966,41,26.5336
1966,42,25.8473
1966,43,25.163
1966,44,24.4771
1966,45,23.7904
1966,46,23.1033
1966,47,22.4154
1966,48,21.7286
1966,49,21.0453
1966,50,20.3661
1966,51,19.6938
1966,52,19.0253
1966,53,18.3641
1966,54,17.7075
1966,55,17.0562
1966,56,16.4097
1966,57,15.7694
1966,58,15.1358
1966,59,14.5127
1966,60,13.9008
1966,61,13.3042
1966,62,12.7188
1966,63,12.149
1966,64,11.5928
1966,65,11.0498
1966,66,10.5205
1966,67,10.0038
1966,68,9.5021
1966,69,9.0179
1966,70,8.5519
1966,71,8.11
1966,72,7.684
1966,73,7.2806
1966,74,6.8948
1966,75,6.526
1966,76,6.1737
1966,77,5.8355
1966,78,5.5118
1966,79,5.2059
1966,80,4.9155
1966,81,4.6444
1966,82,4.3852
1966,83,4.1458
1966,84,3.9203
1966,85,3.7095
1966,86,3.5091
1966,87,3.3192
1966,88,3.1394
1966,89,2.9714
1966,90,2.8128
1966,91,2.6696
1966,92,2.5315
1966,93,2.4062
1966,94,2.2911
1966,95,2.1886
1966,96,2.0897
1966,97,1.9961
1966,98,1.9071
1966,99,1.8226
1966,100,1.7488
1967,0,42.6342
1967,1,48.6798
1967,2,50.4401
1967,3,51.3017
1967,4,51.5975
1967,5,51.5098
1967,6,51.1769
1967,7,50.6858
1967,8,50.0859
1967,9,49.413
1967,10,48.691
1967,11,47.9366
1967,12,47.1613
1967,13,46.3753
1967,14,45.5853
1967,15,44.7977
1967,16,44.0164
1967,17,43.2459
1967,18,42.4869
1967,19,41.7419
1967,20,41.0146
1967,21,40.3042
1967,22,39.6075
1967,23,38.9192
1967,24,38.235
1967,25,37.5519
1967,26,36.8678
1967,27,36.1819
1967,28,35.4939
1967,29,34.8047
1967,30,34.1135
1967,31,33.4224
1967,32,32.7299
1967,33,32.0382
1967,34,31.3469
1967,35,30.656
1967,36,29.9657
1967,37,29.2762
1967,38,28.5874
1967,39,27.9006
1967,40,27.2147
1967,41,26.5315
1967,42,25.8473
1967,43,25.165
1967,44,24.481
1967,45,23.7963
1967,46,23.111
1967,47,22.4249
1967,48,21.7396
1967,49,21.0578
1967,50,20.3798
1967,51,19.7085
1967,52,19.0409
1967,53,18.3803
1967,54,17.7242
1967,55,17.0732
1967,56,16.4271
1967,57,15.787
1967,58,15.1537
1967,59,14.5306
1967,60,13.9186
1967,61,13.3217
1967,62,12.7359
1967,63,12.1656
1967,64,11.6087
1967,65,11.0651
1967,66,10.5353
1967,67,10.0182
1967,68,9.5164
1967,69,9.0322
1967,70,8.566
1967,71,8.1238
1967,72,7.6973
1967,73,7.2932
1967,74,6.9067
1967,75,6.5376
1967,76,6.1851
1967,77,5.8468
1967,78,5.5231
1967,79,5.217
1967,80,4.9263
1967,81,4.6547
1967,82,4.3951
1967,83,4.1551
1967,84,3.9291
1967,85,3.7178
1967,86,3.5168
1967,87,3.3262
1967,88,3.1455
1967,89,2.9767
1967,90,2.8176
1967,91,2.6739
1967,92,2.5352
1967,93,2.4096
1967,94,2.2942
1967,95,2.1909
1967,96,2.0908
1967,97,1.9959
1967,98,1.9055
1967,99,1.8196
1967,100,1.7454
1968,0,43.1003
1968,1,49.1308
1968,2,50.8624
1968,3,51.7028
1968,4,51.982
1968,5,51.8812
1968,6,51.5378
1968,7,51.038
1968,8,50.4311
1968,9,49.7526
1968,10,49.0258
1968,11,48.2672
1968,12,47.4881
1968,13,46.6986
1968,14,45.9052
1968,15,45.1141
1968,16,44.3292
1968,17,43.5548
1968,18,42.7925
1968,19,42.0433
1968,20,41.3099
1968,21,40.5935
1968,22,39.8909
1968,23,39.1969
1968,24,38.5069
1968,25,37.8182
1968,26,37.1287
1968,27,36.4372
1968,28,35.7438
1968,29,35.0493
1968,30,34.3531
1968,31,33.6574
1968,32,32.9606
1968,33,32.2647
1968,34,31.5692
1968,35,30.8739
1968,36,30.1793
1968,37,29.4855
1968,38,28.7924
1968,39,28.1012
1968,40,27.4111
1968,41,26.7236
1968,42,26.0352
1968,43,25.3486
1968,44,24.6604
1968,45,23.9714
1968,46,23.282
1968,47,22.5917
1968,48,21.9023
1968,49,21.2163
1968,50,20.5343
1968,51,19.8589
1968,52,19.1873
1968,53,18.5229
1968,54,17.863
1968,55,17.2082
1968,56,16.5582
1968,57,15.9143
1968,58,15.2771
1968,59,14.6501
1968,60,14.0342
1968,61,13.4334
1968,62,12.8437
1968,63,12.2697
1968,64,11.709
1968,65,11.1617
1968,66,10.6279
1968,67,10.1069
1968,68,9.6009
1968,69,9.1125
1968,70,8.642
1968,71,8.1953
1968,72,7.7643
1968,73,7.3555
1968,74,6.9643
1968,75,6.5904
1968,76,6.2334
1968,77,5.8909
1968,78,5.5632
1968,79,5.2536
1968,80,4.9597
1968,81,4.685
1968,82,4.4226
1968,83,4.18
1968,84,3.9517
1968,85,3.738
1968,86,3.535
1968,87,3.3424
1968,88,3.1598
1968,89,2.989
1968,90,2.828
1968,91,2.6829
1968,92,2.543
1968,93,2.4162
1968,94,2.3
1968,95,2.1958
1968,96,2.0948
1968,97,1.9985
1968,98,1.9064
1968,99,1.8184
1968,100,1.7423
1969,0,43.3379
1969,1,49.3286
1969,2,51.0318
1969,3,51.8527
1969,4,52.1188
1969,5,52.0094
1969,6,51.6603
1969,7,51.1567
1969,8,50.547
1969,9,49.8664
1969,10,49.1383
1969,11,48.3786
1969,12,47.5983
1969,13,46.8076
1969,14,46.0132
1969,15,45.2211
1969,16,44.4353
1969,17,43.66
1969,18,42.8967
1969,19,42.1472
1969,20,41.4127
1969,21,40.6933
1969,22,39.988
1969,23,39.2919
1969,24,38.5997
1969,25,37.9089
1969,26,37.2175
1969,27,36.5243
1969,28,35.8291
1969,29,35.1329
1969,30,34.4352
1969,31,33.7379
1969,32,33.0396
1969,33,32.3423
1969,34,31.6453
1969,35,30.9486
1969,36,30.2525
1969,37,29.5572
1969,38,28.8627
1969,39,28.17
1969,40,27.4784
1969,41,26.7894
1969,42,26.0995
1969,43,25.4113
1969,44,24.7216
1969,45,24.0311
1969,46,23.3402
1969,47,22.6485
1969,48,21.9578
1969,49,21.2705
1969,50,20.5871
1969,51,19.9105
1969,52,19.2376
1969,53,18.5719
1969,54,17.9108
1969,55,17.2548
1969,56,16.6036
1969,57,15.9584
1969,58,15.3199
1969,59,14.6916
1969,60,14.0743
1969,61,13.4722
1969,62,12.8811
1969,63,12.3057
1969,64,11.7437
1969,65,11.195
1969,66,10.66
1969,67,10.1375
1969,68,9.6302
1969,69,9.1404
1969,70,8.6685
1969,71,8.2203
1969,72,7.7876
1969,73,7.3771
1969,74,6.9842
1969,75,6.6085
1969,76,6.2498
1969,77,5.906
1969,78,5.5773
1969,79,5.2668
1969,80,4.9721
1969,81,4.6968
1969,82,4.4335
1969,83,4.1901
1969,84,3.961
1969,85,3.7466
1969,86,3.5428
1969,87,3.3497
1969,88,3.1665
1969,89,2.995
1969,90,2.8333
1969,91,2.6873
1969,92,2.5469
1969,93,2.4198
1969,94,2.303
1969,95,2.1985
1969,96,2.0973
1969,97,2.0007
1969,98,1.9079
1969,99,1.8193
1969,100,1.7422
1970,0,43.8216
1970,1,49.7975
1970,2,51.4725
1970,3,52.2747
1970,4,52.5284
1970,5,52.4109
1970,6,52.0563
1970,7,51.5488
1970,8,50.9362
1970,9,50.2533
1970,10,49.5231
1970,11,48.7618
1970,12,47.9801
1970,13,47.1878
1970,14,46.3916
1970,15,45.5974
1970,16,44.8087
1970,17,44.0299
1970,18,43.2622
1970,19,42.5073
1970,20,41.7664
1970,21,41.0384
1970,22,40.3215
1970,23,39.6135
1970,24,38.91
1970,25,38.208
1970,26,37.5055
1970,27,36.8016
1970,28,36.0961
1970,29,35.3898
1970,30,34.6823
1970,31,33.9757
1970,32,33.2685
1970,33,32.5628
1970,34,31.8576
1970,35,31.153
1970,36,30.4493
1970,37,29.7467
1970,38,29.0451
1970,39,28.3457
1970,40,27.6475
1970,41,26.952
1970,42,26.2558
1970,43,25.5616
1970,44,24.866
1970,45,24.1697
1970,46,23.4733
1970,47,22.7762
1970,48,22.0804
1970,49,21.3882
1970,50,20.7002
1970,51,20.0191
1970,52,19.3421
1970,53,18.6724
1970,54,18.0073
1970,55,17.3475
1970,56,16.6926
1970,57,16.0437
1970,58,15.4015
1970,59,14.7697
1970,60,14.1491
1970,61,13.5438
1970,62,12.9496
1970,63,12.3713
1970,64,11.8065
1970,65,11.2551
1970,66,10.7175
1970,67,10.1926
1970,68,9.6827
1970,69,9.1904
1970,70,8.7161
1970,71,8.2655
1970,72,7.8303
1970,73,7.4172
1970,74,7.0216
1970,75,6.6432
1970,76,6.2819
1970,77,5.9356
1970,78,5.6048
1970,79,5.2925
1970,80,4.9961
1970,81,4.7193
1970,82,4.4547
1970,83,4.2099
1970,84,3.9794
1970,85,3.7639
1970,86,3.559
1970,87,3.3648
1970,88,3.1807
1970,89,3.0085
1970,90,2.8459
1970,91,2.6992
1970,92,2.558
1970,93,2.4302
1970,94,2.313
1970,95,2.2078
1970,96,2.1064
1970,97,2.0098
1970,98,1.9169
1970,99,1.8275
1970,100,1.7486
1971,0,44.2458
1971,1,50.1749
1971,2,51.8025
1971,3,52.5738
1971,4,52.8081
1971,5,52.6784
1971,6,52.3159
1971,7,51.8028
1971,8,51.1862
1971,9,50.5001
1971,10,49.7673
1971,11,49.0037
1971,12,48.22
1971,13,47.4259
1971,14,46.6277
1971,15,45.8313
1971,16,45.0404
1971,17,44.2591
1971,18,43.4889
1971,19,42.7311
1971,20,41.987
1971,21,41.256
1971,22,40.5352
1971,23,39.8212
1971,24,39.1119
1971,25,38.4044
1971,26,37.6965
1971,27,36.987
1971,28,36.2762
1971,29,35.5646
1971,30,34.8522
1971,31,34.1407
1971,32,33.4289
1971,33,32.7187
1971,34,32.0093
1971,35,31.3005
1971,36,30.5927
1971,37,29.886
1971,38,29.1804
1971,39,28.4771
1971,40,27.7752
1971,41,27.076
1971,42,26.3763
1971,43,25.6786
1971,44,24.9796
1971,45,24.2801
1971,46,23.5804
1971,47,22.8802
1971,48,22.1814
1971,49,21.4863
1971,50,20.7955
1971,51,20.1118
1971,52,19.4322
1971,53,18.7599
1971,54,18.0924
1971,55,17.4302
1971,56,16.7728
1971,57,16.1215
1971,58,15.477
1971,59,14.8428
1971,60,14.2198
1971,61,13.6122
1971,62,13.0158
1971,63,12.4352
1971,64,11.8682
1971,65,11.3147
1971,66,10.7749
1971,67,10.2479
1971,68,9.7361
1971,69,9.2417
1971,70,8.7652
1971,71,8.3125
1971,72,7.8752
1971,73,7.4598
1971,74,7.0617
1971,75,6.6808
1971,76,6.3168
1971,77,5.9678
1971,78,5.6344
1971,79,5.3197
1971,80,5.0213
1971,81,4.7425
1971,82,4.4762
1971,83,4.2299
1971,84,3.9978
1971,85,3.7808
1971,86,3.5746
1971,87,3.3793
1971,88,3.1942
1971,89,3.0211
1971,90,2.8578
1971,91,2.7102
1971,92,2.5683
1971,93,2.4397
1971,94,2.3221
1971,95,2.2167
1971,96,2.1147
1971,97,2.0175
1971,98,1.9243
1971,99,1.8342
1971,100,1.7543
1972,0,44.2321
1972,1,50.0906
1972,2,51.6784
1972,3,52.4202
1972,4,52.6368
1972,5,52.4989
1972,6,52.1338
1972,7,51.6217
1972,8,51.0082
1972,9,50.3266
1972,10,49.5991
1972,11,48.8413
1972,12,48.0637
1972,13,47.2759
1972,14,46.484
1972,15,45.6935
1972,16,44.9084
1972,17,44.1329
1972,18,43.3684
1972,19,42.6163
1972,20,41.878
1972,21,41.1527
1972,22,40.4384
1972,23,39.7296
1972,24,39.0234
1972,25,38.3196
1972,26,37.6157
1972,27,36.9105
1972,28,36.204
1972,29,35.4967
1972,30,34.7885
1972,31,34.081
1972,32,33.3731
1972,33,32.6667
1972,34,31.961
1972,35,31.2561
1972,36,30.5521
1972,37,29.8492
1972,38,29.1472
1972,39,28.4473
1972,40,27.7485
1972,41,27.0522
1972,42,26.3551
1972,43,25.6597
1972,44,24.9629
1972,45,24.2655
1972,46,23.5679
1972,47,22.8698
1972,48,22.173
1972,49,21.4799
1972,50,20.7911
1972,51,20.1092
1972,52,19.4314
1972,53,18.7609
1972,54,18.095
1972,55,17.4343
1972,56,16.7784
1972,57,16.1284
1972,58,15.4852
1972,59,14.8521
1972,60,14.23
1972,61,13.6231
1972,62,13.0273
1972,63,12.4472
1972,64,11.8805
1972,65,11.3273
1972,66,10.7877
1972,67,10.261
1972,68,9.7493
1972,69,9.2551
1972,70,8.7787
1972,71,8.3259
1972,72,7.8884
1972,73,7.4727
1972,74,7.0741
1972,75,6.6926
1972,76,6.3281
1972,77,5.9787
1972,78,5.6447
1972,79,5.3295
1972,80,5.0307
1972,81,4.7517
1972,82,4.4851
1972,83,4.2385
1972,84,4.0063
1972,85,3.789
1972,86,3.5826
1972,87,3.3872
1972,88,3.2021
1972,89,3.029
1972,90,2.8657
1972,91,2.7183
1972,92,2.5762
1972,93,2.4475
1972,94,2.3296
1972,95,2.2242
1972,96,2.1222
1972,97,2.0247
1972,98,1.9312
1972,99,1.8412
1972,100,1.761
1973,0,44.9803
1973,1,50.8203
1973,2,52.3621
1973,3,53.0717
1973,4,53.2654
1973,5,53.1106
1973,6,52.7328
1973,7,52.2101
1973,8,51.5875
1973,9,50.8976
1973,10,50.1624
1973,11,49.3973
1973,12,48.6128
1973,13,47.8181
1973,14,47.0193
1973,15,46.2217
1973,16,45.4287
1973,17,44.6446
1973,18,43.871
1973,19,43.1093
1973,20,42.3603
1973,21,41.6236
1973,22,40.8971
1973,23,40.1774
1973,24,39.4602
1973,25,38.7437
1973,26,38.0276
1973,27,37.3106
1973,28,36.5922
1973,29,35.8733
1973,30,35.1539
1973,31,34.4357
1973,32,33.7173
1973,33,33.0007
1973,34,32.2851
1973,35,31.5703
1973,36,30.8567
1973,37,30.1444
1973,38,29.4332
1973,39,28.7242
1973,40,28.0166
1973,41,27.3119
1973,42,26.6067
1973,43,25.9035
1973,44,25.199
1973,45,24.4939
1973,46,23.7888
1973,47,23.0832
1973,48,22.3791
1973,49,21.6789
1973,50,20.9831
1973,51,20.2946
1973,52,19.6103
1973,53,18.9334
1973,54,18.2613
1973,55,17.5944
1973,56,16.9324
1973,57,16.2764
1973,58,15.6271
1973,59,14.988
1973,60,14.3602
1973,61,13.7476
1973,62,13.1463
1973,63,12.5609
1973,64,11.9891
1973,65,11.4308
1973,66,10.8863
1973,67,10.3547
1973,68,9.8383
1973,69,9.3396
1973,70,8.8588
1973,71,8.4017
1973,72,7.9601
1973,73,7.5402
1973,74,7.1376
1973,75,6.7518
1973,76,6.3827
1973,77,6.0287
1973,78,5.6905
1973,79,5.3713
1973,80,5.0689
1973,81,4.7868
1973,82,4.5176
1973,83,4.2686
1973,84,4.0343
1973,85,3.8151
1973,86,3.607
1973,87,3.41
1973,88,3.2235
1973,89,3.0492
1973,90,2.8848
1973,91,2.7363
1973,92,2.5932
1973,93,2.4634
1973,94,2.3441
1973,95,2.2373
1973,96,2.1339
1973,97,2.0349
1973,98,1.94
1973,99,1.8496
1973,100,1.7702
1974,0,45.1754
1974,1,51.0217
1974,2,52.5627
1974,3,53.26
1974,4,53.4443
1974,5,53.284
1974,6,52.9024
1974,7,52.3771
1974,8,51.7523
1974,9,51.0603
1974,10,50.3229
1974,11,49.5554
1974,12,48.7681
1974,13,47.9703
1974,14,47.168
1974,15,46.3667
1974,16,45.5696
1974,17,44.7809
1974,18,44.0024
1974,19,43.2359
1974,20,42.4823
1974,21,41.741
1974,22,41.01
1974,23,40.2859
1974,24,39.5653
1974,25,38.8451
1974,26,38.124
1974,27,37.4023
1974,28,36.6796
1974,29,35.9565
1974,30,35.2329
1974,31,34.5105
1974,32,33.7882
1974,33,33.0676
1974,34,32.348
1974,35,31.6293
1974,36,30.9119
1974,37,30.1959
1974,38,29.4812
1974,39,28.7688
1974,40,28.058
1974,41,27.3503
1974,42,26.6424
1974,43,25.9366
1974,44,25.2296
1974,45,24.5223
1974,46,23.815
1974,47,23.1074
1974,48,22.4014
1974,49,21.6995
1974,50,21.0022
1974,51,20.3124
1974,52,19.6269
1974,53,18.949
1974,54,18.276
1974,55,17.6082
1974,56,16.9454
1974,57,16.2885
1974,58,15.6385
1974,59,14.9988
1974,60,14.3704
1974,61,13.7574
1974,62,13.1558
1974,63,12.5701
1974,64,11.9982
1974,65,11.4399
1974,66,10.8954
1974,67,10.3638
1974,68,9.8475
1974,69,9.3489
1974,70,8.8684
1974,71,8.4116
1974,72,7.9703
1974,73,7.5508
1974,74,7.1483
1974,75,6.7628
1974,76,6.3939
1974,77,6.0396
1974,78,5.7009
1974,79,5.3812
1974,80,5.0782
1974,81,4.7954
1974,82,4.5258
1974,83,4.2766
1974,84,4.042
1974,85,3.8225
1974,86,3.6141
1974,87,3.4168
1974,88,3.23
1974,89,3.0555
1974,90,2.891
1974,91,2.7425
1974,92,2.5994
1974,93,2.4696
1974,94,2.3505
1974,95,2.2438
1974,96,2.1401
1974,97,2.0414
1974,98,1.9467
1974,99,1.8562
1974,100,1.7771
1975,0,45.5628
1975,1,51.353
1975,2,52.8412
1975,3,53.5024
1975,4,53.6627
1975,5,53.4869
1975,6,53.0954
1975,7,52.5636
1975,8,51.9345
1975,9,51.2397
1975,10,50.5002
1975,11,49.7311
1975,12,48.9427
1975,13,48.144
1975,14,47.341
1975,15,46.5389
1975,16,45.7411
1975,17,44.9516
1975,18,44.1719
1975,19,43.4035
1975,20,42.6477
1975,21,41.904
1975,22,41.1703
1975,23,40.4433
1975,24,39.7199
1975,25,38.9977
1975,26,38.2744
1975,27,37.5494
1975,28,36.8238
1975,29,36.0982
1975,30,35.372
1975,31,34.6472
1975,32,33.9224
1975,33,33.1994
1975,34,32.4774
1975,35,31.7564
1975,36,31.0369
1975,37,30.3188
1975,38,29.6022
1975,39,28.8881
1975,40,28.1756
1975,41,27.466
1975,42,26.7562
1975,43,26.0486
1975,44,25.3399
1975,45,24.6308
1975,46,23.9217
1975,47,23.2122
1975,48,22.5044
1975,49,21.8006
1975,50,21.1015
1975,51,20.4098
1975,52,19.7225
1975,53,19.0428
1975,54,18.368
1975,55,17.6983
1975,56,17.0334
1975,57,16.3745
1975,58,15.7222
1975,59,15.0802
1975,60,14.4494
1975,61,13.834
1975,62,13.2298
1975,63,12.6417
1975,64,12.0673
1975,65,11.5065
1975,66,10.9596
1975,67,10.4255
1975,68,9.9067
1975,69,9.4056
1975,70,8.9224
1975,71,8.463
1975,72,8.0193
1975,73,7.5975
1975,74,7.1928
1975,75,6.8051
1975,76,6.434
1975,77,6.0774
1975,78,5.736
1975,79,5.4134
1975,80,5.1075
1975,81,4.8219
1975,82,4.5497
1975,83,4.2983
1975,84,4.0618
1975,85,3.8407
1975,86,3.6308
1975,87,3.4323
1975,88,3.2442
1975,89,3.0684
1975,90,2.9029
1975,91,2.7533
1975,92,2.6096
1975,93,2.4793
1975,94,2.3598
1975,95,2.2529
1975,96,2.1491
1975,97,2.0502
1975,98,1.9559
1975,99,1.8657
1975,100,1.7856
1976,0,46.3039
1976,1,52.0021
1976,2,53.4039
1976,3,54.0149
1976,4,54.1391
1976,5,53.9359
1976,6,53.5228
1976,7,52.9738
1976,8,52.3305
1976,9,51.6236
1976,10,50.8738
1976,11,50.0956
1976,12,49.2989
1976,13,48.4928
1976,14,47.6832
1976,15,46.8753
1976,16,46.0726
1976,17,45.279
1976,18,44.4956
1976,19,43.7236
1976,20,42.9644
1976,21,42.2176
1976,22,41.4811
1976,23,40.7515
1976,24,40.0251
1976,25,39.3
1976,26,38.5743
1976,27,37.8468
1976,28,37.1175
1976,29,36.3882
1976,30,35.6585
1976,31,34.93
1976,32,34.2013
1976,33,33.4744
1976,34,32.7484
1976,35,32.0233
1976,36,31.2995
1976,37,30.5771
1976,38,29.8562
1976,39,29.1378
1976,40,28.4211
1976,41,27.7073
1976,42,26.9933
1976,43,26.2814
1976,44,25.5684
1976,45,24.8551
1976,46,24.1417
1976,47,23.428
1976,48,22.7157
1976,49,22.0076
1976,50,21.3041
1976,51,20.608
1976,52,19.9164
1976,53,19.2323
1976,54,18.5531
1976,55,17.879
1976,56,17.2096
1976,57,16.5461
1976,58,15.8891
1976,59,15.2423
1976,60,14.6065
1976,61,13.986
1976,62,13.3768
1976,63,12.7835
1976,64,12.2041
1976,65,11.6383
1976,66,11.0863
1976,67,10.5472
1976,68,10.0233
1976,69,9.517
1976,70,9.0287
1976,71,8.5641
1976,72,8.115
1976,73,7.688
1976,74,7.2783
1976,75,6.8856
1976,76,6.5096
1976,77,6.1484
1976,78,5.8023
1976,79,5.4749
1976,80,5.1643
1976,81,4.8742
1976,82,4.5975
1976,83,4.3421
1976,84,4.1022
1976,85,3.8781
1976,86,3.6654
1976,87,3.4644
1976,88,3.2743
1976,89,3.0967
1976,90,2.9296
1976,91,2.7788
1976,92,2.634
1976,93,2.5033
1976,94,2.3839
1976,95,2.2774
1976,96,2.1744
1976,97,2.0766
1976,98,1.9827
1976,99,1.8917
1976,100,1.8087
1977,0,46.7691
1977,1,52.4204
1977,2,53.7798
1977,3,54.3619
1977,4,54.4652
1977,5,54.2465
1977,6,53.8221
1977,7,53.2643
1977,8,52.6141
1977,9,51.9014
1977,10,51.1468
1977,11,50.3643
1977,12,49.5637
1977,13,48.7539
1977,14,47.9407
1977,15,47.1294
1977,16,46.3233
1977,17,45.5263
1977,18,44.7398
1977,19,43.9646
1977,20,43.202
1977,21,42.4514
1977,22,41.7112
1977,23,40.9777
1977,24,40.2476
1977,25,39.5184
1977,26,38.7888
1977,27,38.0578
1977,28,37.325
1977,29,36.5912
1977,30,35.8571
1977,31,35.1245
1977,32,34.3918
1977,33,33.6607
1977,34,32.9305
1977,35,32.2012
1977,36,31.4732
1977,37,30.7466
1977,38,30.0215
1977,39,29.299
1977,40,28.5783
1977,41,27.8608
1977,42,27.1431
1977,43,26.4276
1977,44,25.7111
1977,45,24.9943
1977,46,24.2776
1977,47,23.5606
1977,48,22.8452
1977,49,22.1339
1977,50,21.4273
1977,51,20.7282
1977,52,20.0336
1977,53,19.3466
1977,54,18.6645
1977,55,17.9876
1977,56,17.3155
1977,57,16.6491
1977,58,15.9893
1977,59,15.3395
1977,60,14.7007
1977,61,14.0771
1977,62,13.4648
1977,63,12.8685
1977,64,12.286
1977,65,11.7171
1977,66,11.1623
1977,67,10.6203
1977,68,10.0936
1977,69,9.5844
1977,70,9.0931
1977,71,8.6256
1977,72,8.1736
1977,73,7.7437
1977,74,7.3312
1977,75,6.9359
1977,76,6.5574
1977,77,6.1936
1977,78,5.8452
1977,79,5.5153
1977,80,5.2018
1977,81,4.9087
1977,82,4.6293
1977,83,4.3711
1977,84,4.1286
1977,85,3.9024
1977,86,3.688
1977,87,3.4854
1977,88,3.2938
1977,89,3.115
1977,90,2.9468
1977,91,2.7951
1977,92,2.6495
1977,93,2.5179
1977,94,2.3974
1977,95,2.2899
1977,96,2.1862
1977,97,2.0877
1977,98,1.9935
1977,99,1.9032
